name,formula,elements,density,color,crystal,pm_ids,gacha_weight
Romerite,Fe2+Fe3+2(SO4)4·14H2O,"{""Fe"": 3.0, ""S"": 4.0, ""O"": 30.0, ""H"": 28.0}",803.969,#556B2F,triclinic,"{45,47}",2422.0
Rondorfite,Ca8Mg(SiO4)4Cl2,"{""Ca"": 8.0, ""Mg"": 1.0, ""Si"": 4.0, ""O"": 16.0, ""Cl"": 2.0}",784.153,#FFFFFF,cubic,"{45,50,54}",931.0
Rongibbsite,Pb2(Si4Al)O11(OH),"{""Pb"": 2.0, ""Si"": 4.0, ""Al"": 1.0, ""O"": 12.0, ""H"": 1.0}",746.718,#FFFFFF,monoclinic,"{23,33}",1195.0
Ronpetersonite,BaWO4,"{""Ba"": 1.0, ""W"": 1.0, ""O"": 4.0}",385.166,#FFFFFF,tetragonal,{},1.0
Rontgenite-(Ce),Ca2Ce3(CO3)5F3,"{""Ca"": 2.0, ""Ce"": 3.0, ""C"": 5.0, ""O"": 15.0, ""F"": 3.0}",857.55,#FFFFFF,hexagonal,"{22,35}",973.0
Rooseveltite,Bi(AsO4),"{""Bi"": 1.0, ""As"": 1.0, ""O"": 4.0}",347.898,#808080,monoclinic,{47},1998.0
Rorisite,CaClF,"{""Ca"": 1.0, ""Cl"": 1.0, ""F"": 1.0}",94.526,#FFFFFF,tetragonal,"{50,54}",507.0
Roscoelite,KV3+2(Si3Al)O10(OH)2,"{""K"": 1.0, ""V"": 2.0, ""Si"": 3.0, ""Al"": 1.0, ""O"": 12.0, ""H"": 2.0}",446.223,#FFFFFF,unknown,"{47,50}",2271.0
Roselite,Ca2Co(AsO4)2·2H2O,"{""Ca"": 2.0, ""Co"": 1.0, ""As"": 2.0, ""O"": 10.0, ""H"": 4.0}",452.955,#FFFFFF,monoclinic,{47},1998.0
Rosenbuschite,Ca6Zr2Na6ZrTi(Si2O7)4(OF)2F4,"{""Ca"": 6.0, ""Zr"": 3.0, ""Na"": 6.0, ""Ti"": 1.0, ""Si"": 8.0, ""O"": 30.0, ""F"": 6.0}",1518.585,#FFFFFF,triclinic,{35},726.0
Rosenhahnite,Ca3Si3O8(OH)2,"{""Ca"": 3.0, ""Si"": 3.0, ""O"": 10.0, ""H"": 2.0}",366.495,#FFFFFF,triclinic,{23},398.0
Rosiaite,PbSb2O6,"{""Pb"": 1.0, ""Sb"": 2.0, ""O"": 6.0}",546.714,#A9A9A9,hexagonal,{47},1998.0
Rosickyite,S,"{""S"": 1.0}",32.06,#A9A9A9,monoclinic,"{11,49,50,54}",620.0
Rossiantonite,Al3(PO4)(SO4)2(OH)2(H2O)10·4H2O,"{""Al"": 3.0, ""P"": 1.0, ""O"": 28.0, ""S"": 2.0, ""H"": 30.0}",654.252,#FFFFFF,triclinic,{47},1998.0
Rossite,Ca(VO3)2·4H2O,"{""Ca"": 1.0, ""V"": 2.0, ""O"": 10.0, ""H"": 8.0}",310.016,#FFFFFF,triclinic,"{47,55}",2262.0
Rosslerite,Mg(AsO3OH)·7H2O,"{""Mg"": 1.0, ""As"": 1.0, ""O"": 11.0, ""H"": 15.0}",290.336,#FFFFFF,monoclinic,"{47,55}",2262.0
Rossovskyite,Fe3+NbO4,"{""Fe"": 1.0, ""Nb"": 1.0, ""O"": 4.0}",212.747,#8B4513,monoclinic,{34},564.0
Rostite,Al(SO4)(OH)·5H2O,"{""Al"": 1.0, ""S"": 1.0, ""O"": 10.0, ""H"": 11.0}",230.12,#FFFFFF,orthorhombic,"{47,50,54}",2505.0
Rotemite,Ca4Cr2(OH)12Cl2·4H2O,"{""Ca"": 4.0, ""Cr"": 2.0, ""O"": 16.0, ""H"": 20.0, ""Cl"": 2.0}",611.348,#FFFFFF,hexagonal,{},1.0
Roterbarite,PdCuBiSe3,"{""Pd"": 1.0, ""Cu"": 1.0, ""Bi"": 1.0, ""Se"": 3.0}",615.859,#FFFFFF,orthorhombic,{33},797.0
Rouaite,Cu2(NO3)(OH)3,"{""Cu"": 2.0, ""N"": 1.0, ""O"": 6.0, ""H"": 3.0}",240.117,#FFFFFF,monoclinic,"{52,56}",215.0
Roubaultite,Cu2O2(UO2)3(CO3)2(OH)2·4H2O,"{""Cu"": 2.0, ""O"": 20.0, ""U"": 3.0, ""C"": 2.0, ""H"": 10.0}",1195.264,#FFFFFF,triclinic,{47},1998.0
Routhierite,TlCuHg2As2S6,"{""Tl"": 1.0, ""Cu"": 1.0, ""Hg"": 2.0, ""As"": 2.0, ""S"": 6.0}",1011.31,#FFD700,tetragonal,{33},797.0
Rouvilleite,Na3Ca2(CO3)3F,"{""Na"": 3.0, ""Ca"": 2.0, ""C"": 3.0, ""O"": 9.0, ""F"": 1.0}",348.148,#FFFFFF,monoclinic,"{9,35}",853.0
Rowlandite-(Y),Fe2+Y4(Si2O7)2F2,"{""Fe"": 1.0, ""Y"": 4.0, ""Si"": 4.0, ""O"": 14.0, ""F"": 2.0}",785.791,#556B2F,unknown,{34},564.0
Roxbyite,Cu9S5,"{""Cu"": 9.0, ""S"": 5.0}",732.214,#A9A9A9,triclinic,{12},129.0
Roymillerite,Pb24Mg9(Si10O28)(CO3)10(BO3)(SiO4)(OH)13O5,"{""Pb"": 24.0, ""Mg"": 9.0, ""Si"": 11.0, ""O"": 83.0, ""C"": 10.0, ""B"": 1.0, ""H"": 13.0}",6972.421,#FFFFFF,triclinic,{31},356.0
Rozenite,Fe2+(SO4)·4H2O,"{""Fe"": 1.0, ""S"": 1.0, ""O"": 8.0, ""H"": 8.0}",223.961,#556B2F,monoclinic,"{25,45,47,50,55}",3169.0
Rruffite,Ca2Cu(AsO4)2·2H2O,"{""Ca"": 2.0, ""Cu"": 1.0, ""As"": 2.0, ""O"": 10.0, ""H"": 4.0}",457.568,#FFFFFF,monoclinic,{47},1998.0
Ruarsite,RuAsS,"{""Ru"": 1.0, ""As"": 1.0, ""S"": 1.0}",208.052,#FFD700,monoclinic,"{26,33,37}",1182.0
Rubicline,Rb(AlSi3O8),"{""Rb"": 1.0, ""Al"": 1.0, ""Si"": 3.0, ""O"": 8.0}",324.697,#FFFFFF,monoclinic,{34},564.0
Rubinite,Ca3Ti3+2Si3O12,"{""Ca"": 3.0, ""Ti"": 2.0, ""Si"": 3.0, ""O"": 12.0}",492.211,#FFFFFF,cubic,{3},48.0
Rucklidgeite,PbBi2Te4,"{""Pb"": 1.0, ""Bi"": 2.0, ""Te"": 4.0}",1135.56,#D2B48C,hexagonal,{33},797.0
Rudabanyaite,(Ag2Hg2)(AsO4)Cl,"{""Ag"": 2.0, ""Hg"": 2.0, ""As"": 1.0, ""O"": 4.0, ""Cl"": 1.0}",791.288,#FFFFFF,cubic,{47},1998.0
Rudolfhermannite,Fe3+2(Te4+O3)3·H2O,"{""Fe"": 2.0, ""Te"": 3.0, ""O"": 10.0, ""H"": 2.0}",656.496,#556B2F,hexagonal,{47},1998.0
Ruitenbergite,Ca9B26O34(OH)24Cl4·13H2O,"{""Ca"": 9.0, ""B"": 26.0, ""O"": 71.0, ""H"": 50.0, ""Cl"": 4.0}",1969.891,#FFFFFF,monoclinic,{25},210.0
Rumseyite,[Pb2OF]Cl,"{""Pb"": 2.0, ""O"": 1.0, ""F"": 1.0, ""Cl"": 1.0}",484.847,#FFFFFF,tetragonal,{47},1998.0
Rusinovite,Ca10(Si2O7)3Cl2,"{""Ca"": 10.0, ""Si"": 6.0, ""O"": 21.0, ""Cl"": 2.0}",976.169,#FFFFFF,orthorhombic,"{31,50,54}",863.0
Russellite,Bi2WO6,"{""Bi"": 2.0, ""W"": 1.0, ""O"": 6.0}",697.794,#D2B48C,tetragonal,{47},1998.0
Rustumite,Ca10(Si2O7)2(SiO4)(OH)2Cl2,"{""Ca"": 10.0, ""Si"": 5.0, ""O"": 20.0, ""H"": 2.0, ""Cl"": 2.0}",934.101,#FFFFFF,monoclinic,"{31,50,54}",863.0
Ruthenium,Ru,"{""Ru"": 1.0}",101.07,#FFFFFF,hexagonal,"{1,3,26,36,37,38}",854.0
Rutherfordine,(UO2)(CO3),"{""U"": 1.0, ""O"": 5.0, ""C"": 1.0}",330.036,#ADFF2F,orthorhombic,{47},1998.0
Rutile,TiO2,"{""Ti"": 1.0, ""O"": 2.0}",79.865,#FFFFFF,tetragonal,"{1,3,4,5,7,8,12,19,23,26,34,38,39,40,41,50,54}",2931.0
Ryabchikovite,CuMgSi2O6,"{""Cu"": 1.0, ""Mg"": 1.0, ""Si"": 2.0, ""O"": 6.0}",240.015,#FFFFFF,monoclinic,{45},424.0
Rynersonite,CaTa2O6,"{""Ca"": 1.0, ""Ta"": 2.0, ""O"": 6.0}",497.972,#FFFFFF,orthorhombic,{34},564.0
Sabatierite,Cu6TlSe4,"{""Cu"": 6.0, ""Tl"": 1.0, ""Se"": 4.0}",901.54,#00BFFF,tetragonal,"{23,33}",1195.0
Sabieite,(NH4)Fe3+(SO4)2,"{""N"": 1.0, ""H"": 4.0, ""Fe"": 1.0, ""S"": 2.0, ""O"": 8.0}",265.996,#556B2F,hexagonal,{47},1998.0
Sabinaite,Na4TiZr2O4(CO3)4,"{""Na"": 4.0, ""Ti"": 1.0, ""Zr"": 2.0, ""O"": 16.0, ""C"": 4.0}",626.303,#FFFFFF,monoclinic,"{35,36}",1017.0
Sabugalite,HAl(UO2)4(PO4)4·16H2O,"{""H"": 33.0, ""Al"": 1.0, ""U"": 4.0, ""O"": 40.0, ""P"": 4.0}",1776.222,#FFFFFF,tetragonal,{47},1998.0
Sacrofanite,(Na61K19Ca32)Σ=112(Si84Al84O336)(SO4)26Cl2F6·2H2O,"{""Na"": 6832.0, ""K"": 2128.0, ""Ca"": 3584.0, ""Si"": 84.0, ""Al"": 84.0, ""O"": 442.0, ""S"": 26.0, ""Cl"": 2.0, ""F"": 6.0, ""H"": 4.0}",396627.442,#FFFFFF,hexagonal,"{9,31,35}",1209.0
Sadanagaite,NaCa2(Mg3Al2)(Si5Al3)O22(OH)2,"{""Na"": 1.0, ""Ca"": 2.0, ""Mg"": 3.0, ""Al"": 5.0, ""Si"": 5.0, ""O"": 24.0, ""H"": 2.0}",837.388,#FFFFFF,monoclinic,"{31,40}",675.0
Saddlebackite,Pb2Bi2Te2S3,"{""Pb"": 2.0, ""Bi"": 2.0, ""Te"": 2.0, ""S"": 3.0}",1183.74,#708090,hexagonal,{33},797.0
Safflorite,CoAs2,"{""Co"": 1.0, ""As"": 2.0}",208.777,#4169E1,orthorhombic,{33},797.0
Sahamalite-(Ce),Ce2Mg(CO3)4,"{""Ce"": 2.0, ""Mg"": 1.0, ""C"": 4.0, ""O"": 12.0}",544.577,#FFFFFF,monoclinic,{36},291.0
Sahlinite,Pb14O9(AsO4)2Cl4,"{""Pb"": 14.0, ""O"": 17.0, ""As"": 2.0, ""Cl"": 4.0}",3464.427,#FFFFFF,monoclinic,{47},1998.0
Sainfeldite,Ca5(AsO4)2(AsO3OH)2·4H2O,"{""Ca"": 5.0, ""As"": 4.0, ""O"": 20.0, ""H"": 10.0}",830.138,#FFFFFF,monoclinic,"{47,55}",2262.0
Salammoniac,(NH4)Cl,"{""N"": 1.0, ""H"": 4.0, ""Cl"": 1.0}",53.489,#FFFFFF,cubic,"{45,50,52,53,54}",1120.0
Saleeite,Mg(UO2)2(PO4)2(H2O)10,"{""Mg"": 1.0, ""U"": 2.0, ""O"": 22.0, ""P"": 2.0, ""H"": 20.0}",934.451,#FFFFFF,monoclinic,{47},1998.0
Salesite,Cu(IO3)(OH),"{""Cu"": 1.0, ""I"": 1.0, ""O"": 4.0, ""H"": 1.0}",255.45,#FFFFFF,orthorhombic,{47},1998.0
Samaniite,Cu2Fe5Ni2S8,"{""Cu"": 2.0, ""Fe"": 5.0, ""Ni"": 2.0, ""S"": 8.0}",780.183,#DAA520,tetragonal,{12},129.0
Samarskite-(Y),YFe3+Nb2O8,"{""Y"": 1.0, ""Fe"": 1.0, ""Nb"": 2.0, ""O"": 8.0}",458.555,#556B2F,monoclinic,"{26,34}",814.0
Samarskite-(Yb),YbNbO4,"{""Yb"": 1.0, ""Nb"": 1.0, ""O"": 4.0}",329.952,#FFFFFF,monoclinic,{34},564.0
Sampleite,NaCaCu5(PO4)4Cl·5H2O,"{""Na"": 1.0, ""Ca"": 1.0, ""Cu"": 5.0, ""P"": 4.0, ""O"": 21.0, ""Cl"": 1.0, ""H"": 10.0}",886.203,#FFFFFF,monoclinic,"{47,52}",2070.0
Samraite,Ni2P2O7,"{""Ni"": 2.0, ""P"": 2.0, ""O"": 7.0}",291.327,#7FFF00,monoclinic,{51},128.0
Sanbornite,BaSi2O5,"{""Ba"": 1.0, ""Si"": 2.0, ""O"": 5.0}",273.495,#FFFFFF,orthorhombic,"{32,36,50,54}",1210.0
Sanderite,Mg(SO4)·2H2O,"{""Mg"": 1.0, ""S"": 1.0, ""O"": 6.0, ""H"": 4.0}",156.391,#FFFFFF,orthorhombic,"{17,25,45}",685.0
Sanguite,KCuCl3,"{""K"": 1.0, ""Cu"": 1.0, ""Cl"": 3.0}",208.994,#00BFFF,monoclinic,{45},424.0
Sanidine,K(AlSi3O8),"{""K"": 1.0, ""Al"": 1.0, ""Si"": 3.0, ""O"": 8.0}",278.327,#FFFFFF,monoclinic,"{5,8,9,10,19,20,24,26,35,36,39,50,54}",2527.0
Sanjuanite,Al2(PO4)(SO4)(OH)·9H2O,"{""Al"": 2.0, ""P"": 1.0, ""O"": 18.0, ""S"": 1.0, ""H"": 19.0}",424.132,#FFFFFF,monoclinic,{47},1998.0
Sanromanite,Na2CaPb3(CO3)5,"{""Na"": 2.0, ""Ca"": 1.0, ""Pb"": 3.0, ""C"": 5.0, ""O"": 15.0}",1007.698,#FFFFFF,hexagonal,{47},1998.0
Santabarbaraite,Fe3+3(PO4)2(OH)3·5H2O,"{""Fe"": 3.0, ""P"": 2.0, ""O"": 16.0, ""H"": 13.0}",498.571,#556B2F,unknown,{47},1998.0
Santanaite,Pb11CrO16,"{""Pb"": 11.0, ""Cr"": 1.0, ""O"": 16.0}",2587.18,#228B22,hexagonal,{47},1998.0
Santarosaite,CuB2O4,"{""Cu"": 1.0, ""B"": 2.0, ""O"": 4.0}",149.162,#00BFFF,tetragonal,{47},1998.0
Santite,KB5O6(OH)4·2H2O,"{""K"": 1.0, ""B"": 5.0, ""O"": 12.0, ""H"": 8.0}",293.2,#FFFFFF,orthorhombic,"{25,45}",634.0
Sapozhnikovite,Na8(Al6Si6O24)(HS)2,"{""Na"": 8.0, ""Al"": 6.0, ""Si"": 6.0, ""O"": 24.0, ""H"": 2.0, ""S"": 2.0}",964.434,#FFFFFF,cubic,{35},726.0
Sapphirine,Mg4(Mg3Al9)O4[Si3Al9O36],"{""Mg"": 7.0, ""Al"": 18.0, ""O"": 40.0, ""Si"": 3.0}",1380.026,#FFFFFF,monoclinic,"{4,23,31,35,40,48}",1917.0
Sarabauite,Sb4S6·CaSb6O10,"{""Sb"": 10.0, ""S"": 6.0, ""Ca"": 1.0, ""O"": 10.0}",1610.028,#FFFFFF,monoclinic,{46},52.0
Saranchinaite,Na2Cu(SO4)2,"{""Na"": 2.0, ""Cu"": 1.0, ""S"": 2.0, ""O"": 8.0}",301.638,#FFFFFF,monoclinic,{45},424.0
Saranovskite,SrCaFe2+ 2(Cr4Ti2)Ti12O38,"{""Sr"": 1.0, ""Ca"": 1.0, ""Fe"": 2.0, ""Cr"": 4.0, ""Ti"": 14.0, ""O"": 38.0}",1725.472,#556B2F,hexagonal,{7},123.0
Sarcopside,Fe2+3(PO4)2,"{""Fe"": 3.0, ""P"": 2.0, ""O"": 8.0}",357.475,#8B4513,monoclinic,"{5,6,34,40,50,54}",1689.0
Sardignaite,BiMo2O7(OH)·2H2O,"{""Bi"": 1.0, ""Mo"": 2.0, ""O"": 10.0, ""H"": 5.0}",565.91,#FFFFFF,monoclinic,"{23,47}",2396.0
Sarmientite,Fe3+2(AsO4)(SO4)(OH)·5H2O,"{""Fe"": 2.0, ""As"": 1.0, ""O"": 14.0, ""S"": 1.0, ""H"": 11.0}",453.746,#556B2F,monoclinic,{47},1998.0
Sarrabusite,Pb5CuCl4(SeO3)4,"{""Pb"": 5.0, ""Cu"": 1.0, ""Cl"": 4.0, ""Se"": 4.0, ""O"": 12.0}",1749.218,#FFFFFF,monoclinic,{47},1998.0
Sarrochite,[Ca4(H2O)38][Mo8P2Fe3+3O37(OH)],"{""Ca"": 4.0, ""H"": 77.0, ""O"": 76.0, ""Mo"": 8.0, ""P"": 2.0, ""Fe"": 3.0}",2450.935,#556B2F,hexagonal,{34},564.0
Sartorite,PbAs2S4,"{""Pb"": 1.0, ""As"": 2.0, ""S"": 4.0}",485.284,#708090,monoclinic,{33},797.0
Sarvodaite,Al2(SO4)3·5H2O,"{""Al"": 2.0, ""S"": 3.0, ""O"": 17.0, ""H"": 10.0}",432.207,#FFFFFF,monoclinic,{},1.0
Sasaite,Al6(PO4)5(OH)3·36H2O,"{""Al"": 6.0, ""P"": 5.0, ""O"": 59.0, ""H"": 75.0}",1336.303,#FFFFFF,orthorhombic,"{47,52}",2070.0
Sassite,Ti3+2Ti4+O5,"{""Ti"": 3.0, ""O"": 5.0}",223.596,#FFFFFF,orthorhombic,{3},48.0
Sassolite,B(OH)3,"{""B"": 1.0, ""O"": 3.0, ""H"": 3.0}",61.831,#FFFFFF,triclinic,"{25,45,55,57}",947.0
Satimolite,KNa2(Al5Mg2)[B12O18(OH)12](OH)6Cl4·4H2O,"{""K"": 1.0, ""Na"": 2.0, ""Al"": 5.0, ""Mg"": 2.0, ""B"": 12.0, ""O"": 40.0, ""H"": 26.0, ""Cl"": 4.0}",1206.286,#FFFFFF,orthorhombic,{25},210.0
Savelievaite,Mg2Cr3+O2(BO3),"{""Mg"": 2.0, ""Cr"": 1.0, ""O"": 5.0, ""B"": 1.0}",191.411,#FFFFFF,orthorhombic,{23},398.0
Sayrite,Pb2(UO2)5O6(OH)2·4H2O,"{""Pb"": 2.0, ""U"": 5.0, ""O"": 22.0, ""H"": 10.0}",1966.608,#FFFFFF,monoclinic,{47},1998.0
Sazhinite-(Ce),Na3CeSi6O15·2H2O,"{""Na"": 3.0, ""Ce"": 1.0, ""Si"": 6.0, ""O"": 17.0, ""H"": 4.0}",653.615,#FFFFFF,orthorhombic,{35},726.0
Sazhinite-(La),Na3LaSi6O15·2H2O,"{""Na"": 3.0, ""La"": 1.0, ""Si"": 6.0, ""O"": 17.0, ""H"": 4.0}",652.405,#FFFFFF,orthorhombic,{35},726.0
Sazykinaite-(Y),Na5YZrSi6O18·6H2O,"{""Na"": 5.0, ""Y"": 1.0, ""Zr"": 1.0, ""Si"": 6.0, ""O"": 24.0, ""H"": 12.0}",859.662,#FFFFFF,hexagonal,{35},726.0
Sbacchiite,Ca2AlF7,"{""Ca"": 2.0, ""Al"": 1.0, ""F"": 7.0}",240.124,#FFFFFF,orthorhombic,"{9,45}",551.0
Sborgite,NaB5O6(OH)4·3H2O,"{""Na"": 1.0, ""B"": 5.0, ""O"": 13.0, ""H"": 10.0}",295.107,#FFFFFF,monoclinic,"{25,55,57}",523.0
Scainiite,Pb14Sb30S54O5,"{""Pb"": 14.0, ""Sb"": 30.0, ""S"": 54.0, ""O"": 5.0}",8364.835,#FFFFFF,monoclinic,{33},797.0
Scandio-fluoro-eckermannite,NaNa2(Mg4Sc)(Si8O22)F2,"{""Na"": 3.0, ""Mg"": 4.0, ""Sc"": 1.0, ""Si"": 8.0, ""O"": 22.0, ""F"": 2.0}",825.8,#FFFFFF,monoclinic,{},1.0
Scarbroite,Al5(CO3)(OH)13·5H2O,"{""Al"": 5.0, ""C"": 1.0, ""O"": 21.0, ""H"": 23.0}",506.084,#FFFFFF,triclinic,"{24,25,47}",2282.0
Scawtite,Ca7(Si3O9)2(CO3)·2H2O,"{""Ca"": 7.0, ""Si"": 6.0, ""O"": 23.0, ""C"": 1.0, ""H"": 4.0}",833.076,#FFFFFF,monoclinic,"{23,31}",754.0
Scenicite,[(UO2)(H2O)2(SO4)]2·3H2O,"{""U"": 2.0, ""O"": 19.0, ""H"": 14.0, ""S"": 2.0}",858.273,#FFFFFF,orthorhombic,{47},1998.0
Schafarzikite,Fe2+(Sb3+)2O4,"{""Fe"": 1.0, ""Sb"": 2.0, ""O"": 4.0}",363.361,#8B4513,tetragonal,"{47,57}",2047.0
Schaferite,(NaCa2)Mg2(VO4)3,"{""Na"": 1.0, ""Ca"": 2.0, ""Mg"": 2.0, ""V"": 3.0, ""O"": 12.0}",496.57,#FFFFFF,cubic,"{45,56}",567.0
Schairerite,Na21(SO4)7ClF6,"{""Na"": 21.0, ""S"": 7.0, ""O"": 28.0, ""Cl"": 1.0, ""F"": 6.0}",1304.62,#FFFFFF,hexagonal,"{25,35,47}",2934.0
Schaurteite,Ca3Ge(SO4)2(OH)6·3H2O,"{""Ca"": 3.0, ""Ge"": 1.0, ""S"": 2.0, ""O"": 17.0, ""H"": 12.0}",541.063,#FFFFFF,hexagonal,{47},1998.0
Scheelite,Ca(WO4),"{""Ca"": 1.0, ""W"": 1.0, ""O"": 4.0}",287.914,#FFFFFF,tetragonal,"{26,31,34}",1170.0
Schertelite,(NH4)2Mg(PO3OH)2·4H2O,"{""N"": 2.0, ""H"": 18.0, ""Mg"": 1.0, ""P"": 2.0, ""O"": 12.0}",324.399,#FFFFFF,orthorhombic,{52},72.0
Schiavinatoite,Nb(BO4),"{""Nb"": 1.0, ""B"": 1.0, ""O"": 4.0}",167.712,#FFFFFF,tetragonal,{34},564.0
Schieffelinite,Pb10Te6+6O20(OH)14(SO4)(H2O)5,"{""Pb"": 10.0, ""Te"": 6.0, ""O"": 43.0, ""H"": 24.0, ""S"": 1.0}",3581.809,#FFFFFF,orthorhombic,{47},1998.0
Schindlerite,{(NH4)4Na2(H2O)10}{V10O28},"{""N"": 4.0, ""H"": 36.0, ""Na"": 2.0, ""O"": 38.0, ""V"": 10.0}",1255.678,#FFFFFF,triclinic,"{47,53,55}",2379.0
Schlegelite,Bi7O4(MoO4)2(AsO4)3,"{""Bi"": 7.0, ""O"": 24.0, ""Mo"": 2.0, ""As"": 3.0}",2263.502,#FFFFFF,orthorhombic,{47},1998.0
Schlossmacherite,(H3O)Al3(SO4)2(OH)6,"{""H"": 9.0, ""O"": 15.0, ""Al"": 3.0, ""S"": 2.0}",394.123,#FFFFFF,unknown,{47},1998.0
Schmiederite,Cu2Pb2(Se4+O3)(Se6+O4)(OH)4,"{""Cu"": 2.0, ""Pb"": 2.0, ""Se"": 2.0, ""O"": 11.0, ""H"": 4.0}",879.455,#FFFFFF,monoclinic,"{47,56}",2141.0
Schmitterite,(UO2)(Te4+O3),"{""U"": 1.0, ""O"": 5.0, ""Te"": 1.0}",445.625,#ADFF2F,orthorhombic,{47},1998.0
Schneebergite,BiCo2(AsO4)2(OH)·H2O,"{""Bi"": 1.0, ""Co"": 2.0, ""As"": 2.0, ""O"": 10.0, ""H"": 3.0}",639.704,#FFFFFF,monoclinic,{47},1998.0
Schneiderhohnite,Fe2+Fe3+3As3+5O13,"{""Fe"": 4.0, ""As"": 5.0, ""O"": 13.0}",805.977,#8B4513,triclinic,{47},1998.0
Schoderite,Al2(PO4)(VO4)·8H2O,"{""Al"": 2.0, ""P"": 1.0, ""O"": 16.0, ""V"": 1.0, ""H"": 16.0}",407.992,#FFFFFF,monoclinic,{47},1998.0
Schoepite,(UO2)4O(OH)6(H2O)6,"{""U"": 4.0, ""O"": 21.0, ""H"": 18.0}",1306.243,#ADFF2F,orthorhombic,"{27,47}",2007.0
Schorl,NaFe2+3Al6(Si6O18)(BO3)3(OH)3(OH),"{""Na"": 1.0, ""Fe"": 3.0, ""Al"": 6.0, ""Si"": 6.0, ""O"": 31.0, ""B"": 3.0, ""H"": 4.0}",1053.358,#556B2F,hexagonal,"{19,23,26,34,40}",1674.0
Schorlomite,Ca3Ti2(SiFe3+2)O12,"{""Ca"": 3.0, ""Ti"": 2.0, ""Si"": 1.0, ""Fe"": 2.0, ""O"": 12.0}",547.731,#556B2F,cubic,"{26,31,35,36,40,51}",2070.0
Schreyerite,V3+2Ti4+3O9,"{""V"": 2.0, ""Ti"": 3.0, ""O"": 9.0}",389.476,#FFFFFF,monoclinic,{40},319.0
Schrockingerite,NaCa3(UO2)(SO4)(CO3)3F·10H2O,"{""Na"": 1.0, ""Ca"": 3.0, ""U"": 1.0, ""O"": 25.0, ""S"": 1.0, ""C"": 3.0, ""F"": 1.0, ""H"": 20.0}",888.48,#FFFFFF,triclinic,"{47,55}",2262.0
Schubnelite,Fe3+(V5+O4)·H2O,"{""Fe"": 1.0, ""V"": 1.0, ""O"": 5.0, ""H"": 2.0}",188.798,#556B2F,triclinic,{47},1998.0
Schuetteite,Hg3O2(SO4),"{""Hg"": 3.0, ""O"": 6.0, ""S"": 1.0}",729.824,#FFFF00,hexagonal,"{47,55}",2262.0
Schullerite,Ba2Ti2Na2Mg2(Si2O7)2O2F2,"{""Ba"": 2.0, ""Ti"": 2.0, ""Na"": 2.0, ""Mg"": 2.0, ""Si"": 4.0, ""O"": 16.0, ""F"": 2.0}",871.304,#FFFFFF,triclinic,{47},1998.0
Schultenite,Pb(AsO3OH),"{""Pb"": 1.0, ""As"": 1.0, ""O"": 4.0, ""H"": 1.0}",347.126,#FFFFFF,monoclinic,{47},1998.0
Schumacherite,Bi3O(VO4)2(OH),"{""Bi"": 3.0, ""O"": 10.0, ""V"": 2.0, ""H"": 1.0}",889.822,#FFFFFF,triclinic,{47},1998.0
Schwartzembergite,Pb2+5H2I3+O6Cl3,"{""Pb"": 5.0, ""H"": 2.0, ""I"": 1.0, ""O"": 6.0, ""Cl"": 3.0}",1367.26,#FFFFFF,tetragonal,{47},1998.0
Scolecite,Ca(Si3Al2)O10·3H2O,"{""Ca"": 1.0, ""Si"": 3.0, ""Al"": 2.0, ""O"": 13.0, ""H"": 6.0}",392.332,#FFFFFF,monoclinic,"{10,14,31}",524.0
Scorodite,Fe3+(AsO4)·2H2O,"{""Fe"": 1.0, ""As"": 1.0, ""O"": 6.0, ""H"": 4.0}",230.793,#556B2F,orthorhombic,"{47,55}",2262.0
Scorzalite,Fe2+Al2(PO4)2(OH)2,"{""Fe"": 1.0, ""Al"": 2.0, ""P"": 2.0, ""O"": 10.0, ""H"": 2.0}",333.763,#556B2F,monoclinic,"{34,40}",883.0
Scotlandite,Pb(S4+O3),"{""Pb"": 1.0, ""S"": 1.0, ""O"": 3.0}",287.257,#FFFF00,monoclinic,{47},1998.0
Scottyite,BaCu2Si2O7,"{""Ba"": 1.0, ""Cu"": 2.0, ""Si"": 2.0, ""O"": 7.0}",432.585,#FFFFFF,orthorhombic,{32},412.0
Scrutinyite,PbO2,"{""Pb"": 1.0, ""O"": 2.0}",239.198,#FFFFFF,orthorhombic,{47},1998.0
Seaborgite,LiK2Na6(UO2)(SO4)5(SO3OH)(H2O),"{""Li"": 1.0, ""K"": 2.0, ""Na"": 6.0, ""U"": 1.0, ""O"": 27.0, ""S"": 6.0, ""H"": 3.0}",1088.463,#FFFFFF,triclinic,{47},1998.0
Searlesite,NaBSi2O5(OH)2,"{""Na"": 1.0, ""B"": 1.0, ""Si"": 2.0, ""O"": 7.0, ""H"": 2.0}",203.979,#FFFFFF,monoclinic,"{25,50}",483.0
Sederholmite,NiSe,"{""Ni"": 1.0, ""Se"": 1.0}",137.664,#7FFF00,hexagonal,{33},797.0
Sedovite,U4+(MoO4)2,"{""U"": 1.0, ""Mo"": 2.0, ""O"": 8.0}",557.922,#ADFF2F,orthorhombic,{47},1998.0
Seeligerite,Pb3(IO4)Cl3,"{""Pb"": 3.0, ""I"": 1.0, ""O"": 4.0, ""Cl"": 3.0}",918.846,#FFFFFF,orthorhombic,{47},1998.0
